children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose,age_range,debt_name,children_range,income_range,purpose_classified,creditworthy
0,158.0,49,secondary education,1,civil partnership,1,F,employee,0,74616.8762361815,wedding ceremony,40-50,no deudor,sin hijos,27000+,wedding,0
1,61.0,50,secondary education,1,married,0,F,employee,0,143391.0714239233,to buy a car,50-60,no deudor,con hijos,27000+,car,0
0,244.0,52,secondary education,1,unmarried,4,F,employee,0,140447.6939909726,profile education,50-60,no deudor,sin hijos,27000+,education,0
0,43.0,50,secondary education,1,married,0,F,employee,0,125165.9401116094,housing,50-60,no deudor,sin hijos,27000+,real estate,0
0,16493.0,59,secondary education,1,married,0,F,retiree,0,142956.54589458782,to buy a car,50-60,no deudor,sin hijos,27000+,car,0
2,108.0,37,secondary education,1,married,0,M,employee,0,202689.7570034978,buy real estate,30-40,no deudor,con hijos,27000+,real estate,0
0,30.0,44,secondary education,1,civil partnership,1,F,employee,0,235437.4092191936,having a wedding,40-50,no deudor,sin hijos,27000+,wedding,0
0,219.0,43,secondary education,1,married,0,M,employee,0,436688.7692746029,real estate transactions,40-50,no deudor,sin hijos,27000+,real estate,0
0,207.0,47,secondary education,1,widow / widower,2,F,partner,0,132797.24369500572,buy commercial real estate,40-50,no deudor,sin hijos,27000+,real estate,0
0,19.0,49,masters degree,0,civil partnership,1,M,partner,0,383743.1531675507,wedding ceremony,40-50,no deudor,sin hijos,27000+,wedding,0
0,37.0,48,secondary education,1,civil partnership,1,F,employee,0,130945.6108646336,university education,40-50,no deudor,sin hijos,27000+,education,0
0,81.0,50,secondary education,1,divorced,3,M,employee,0,197169.81331307805,buy residential real estate,50-60,no deudor,sin hijos,27000+,real estate,0
1,67.0,40,secondary education,1,married,0,F,partner,0,158350.07693986595,building a property,40-50,no deudor,con hijos,27000+,real estate,0
0,130.0,31,secondary education,1,married,0,M,employee,0,259511.2005023471,buy residential real estate,30-40,no deudor,sin hijos,27000+,real estate,0
0,67.0,29,masters degree,0,married,0,F,employee,0,188190.33840575285,getting higher education,20-30,no deudor,sin hijos,27000+,education,0
0,15860.0,71,secondary education,1,widow / widower,2,F,retiree,0,138877.16323401802,buy commercial real estate,60+,no deudor,sin hijos,27000+,real estate,0
1,241.0,35,secondary education,1,married,0,F,partner,0,230040.1246407123,purchase of the house,30-40,no deudor,con hijos,27000+,real estate,0
0,14913.0,63,secondary education,1,widow / widower,2,F,retiree,0,91947.7686715459,getting higher education,60+,no deudor,sin hijos,27000+,education,0
2,39.0,44,masters degree,0,married,0,F,partner,0,327126.7382980421,housing,40-50,no deudor,con hijos,27000+,real estate,0
0,266.0,45,secondary education,1,married,0,M,employee,0,119879.15451388426,purchase of the house,40-50,no deudor,sin hijos,27000+,real estate,0
0,70.0,52,secondary education,1,married,0,F,employee,0,82913.07958533696,supplementary education,50-60,no deudor,sin hijos,27000+,education,0
0,36.0,49,masters degree,0,married,0,M,employee,0,204544.9473772695,housing transactions,40-50,no deudor,sin hijos,27000+,real estate,0
1,39.0,47,secondary education,1,civil partnership,1,M,employee,0,149082.6978115048,wedding ceremony,40-50,no deudor,con hijos,27000+,wedding,0
0,67.0,29,masters degree,0,civil partnership,1,F,employee,0,211975.5093212032,wedding ceremony,20-30,no deudor,sin hijos,27000+,wedding,0
1,71.0,29,secondary education,1,civil partnership,1,F,partner,0,286533.8601919884,purchase of the house for my family,20-30,no deudor,con hijos,27000+,real estate,0
0,111.0,51,secondary education,1,married,0,F,partner,0,143913.54889214569,housing transactions,50-60,no deudor,sin hijos,27000+,real estate,0
0,67.0,44,secondary education,1,married,0,F,employee,0,168586.38983165554,buy real estate,40-50,no deudor,sin hijos,27000+,real estate,0
0,15986.0,52,secondary education,1,married,0,F,retiree,0,75225.8329878206,building a real estate,50-60,no deudor,sin hijos,27000+,real estate,0
2,120.0,48,secondary education,1,married,0,M,partner,0,215985.44144559512,building a property,40-50,no deudor,con hijos,27000+,real estate,0
0,13757.0,59,secondary education,1,married,0,F,retiree,0,93391.58176538996,property,50-60,no deudor,sin hijos,27000+,real estate,0
0,13905.0,68,masters degree,0,married,0,F,retiree,0,161112.5201914575,transactions with the residential real estate,60+,no deudor,sin hijos,27000+,real estate,0
2,120.0,29,masters degree,0,unmarried,4,M,employee,0,266641.9942621301,purchase of the house,20-30,no deudor,con hijos,27000+,real estate,0
2,6.0,37,secondary education,1,married,0,F,employee,1,80334.09573086095,buying a second-hand car,30-40,deudor,con hijos,27000+,car,1
3,78.0,43,secondary education,1,married,0,F,employee,0,102166.4588936468,property renovation,40-50,no deudor,con hijos,27000+,real estate,0
0,14522.0,66,secondary education,1,widow / widower,2,F,retiree,0,61441.44474867713,car,60+,no deudor,sin hijos,27000+,car,0
0,231.0,35,primary education,3,civil partnership,1,M,employee,1,123814.07946812904,to become educated,30-40,deudor,sin hijos,27000+,education,1
0,16534.0,57,secondary education,1,unmarried,4,F,retiree,0,90523.5355423185,going to university,50-60,no deudor,sin hijos,27000+,education,0
2,81.0,25,secondary education,1,civil partnership,1,M,partner,0,330328.4946763029,to have a wedding,20-30,no deudor,con hijos,27000+,wedding,0
0,62.0,44,secondary education,1,married,0,F,employee,0,47871.33938374737,buy commercial real estate,40-50,no deudor,sin hijos,27000+,real estate,0
0,360.0,64,secondary education,1,married,0,F,employee,0,160814.51199711685,property renovation,60+,no deudor,sin hijos,27000+,real estate,0
1,114.0,46,secondary education,1,civil partnership,1,M,employee,0,122263.2084960992,to have a wedding,40-50,no deudor,con hijos,27000+,wedding,0
1,80.0,44,secondary education,1,married,0,M,partner,0,207375.3648413696,property renovation,40-50,no deudor,con hijos,27000+,real estate,0
2,167.0,33,secondary education,1,married,0,M,employee,0,231068.86427388425,purchase of the house,30-40,no deudor,con hijos,27000+,real estate,0
0,16031.0,56,secondary education,1,widow / widower,2,F,retiree,0,162416.13776348683,buying my own car,50-60,no deudor,sin hijos,27000+,car,0
0,395.0,63,masters degree,0,married,0,F,employee,0,103078.01739352528,cars,60+,no deudor,sin hijos,27000+,car,0
0,37.0,50,secondary education,1,married,0,M,partner,1,81863.1143896799,going to university,50-60,deudor,sin hijos,27000+,education,1
0,411.0,45,secondary education,1,married,0,F,employee,0,104614.11552672985,buying a second-hand car,40-50,no deudor,sin hijos,27000+,car,0
0,58.0,47,secondary education,1,married,0,M,employee,1,143042.6143061349,purchase of my own house,40-50,deudor,sin hijos,27000+,real estate,1
0,54.0,28,secondary education,1,married,0,F,employee,0,86117.27068691894,construction of own property,20-30,no deudor,sin hijos,27000+,real estate,0
1,30.0,44,secondary education,1,married,0,F,employee,0,153439.59682458098,property renovation,40-50,no deudor,con hijos,27000+,real estate,0
0,42.0,35,secondary education,1,married,0,M,partner,0,160483.24249017154,to get asupplementary education,30-40,no deudor,sin hijos,27000+,education,0
1,184.0,46,secondary education,1,civil partnership,1,F,employee,0,102816.34641219962,profile education,40-50,no deudor,con hijos,27000+,education,0
0,153.0,56,secondary education,1,married,0,F,employee,0,133383.55014196248,property,50-60,no deudor,sin hijos,27000+,real estate,0
0,15029.0,65,secondary education,1,married,0,F,retiree,0,169009.30755037052,property,60+,no deudor,sin hijos,27000+,real estate,0
4,92.0,36,masters degree,0,civil partnership,1,F,employee,0,335024.67260219104,wedding ceremony,30-40,no deudor,con hijos,27000+,wedding,0
0,37.0,27,secondary education,1,civil partnership,1,F,partner,0,112633.04114621964,buying a second-hand car,20-30,no deudor,sin hijos,27000+,car,0
0,31.0,43,masters degree,0,married,0,F,employee,0,203323.3699341789,buying property for renting out,40-50,no deudor,sin hijos,27000+,real estate,0
0,20.0,45,secondary education,1,married,0,F,employee,1,143383.36617576444,building a property,40-50,deudor,sin hijos,27000+,real estate,1
1,45.0,44,secondary education,1,married,0,F,partner,0,111147.24916081678,second-hand car purchase,40-50,no deudor,con hijos,27000+,car,0
0,60.0,28,masters degree,0,married,0,F,employee,0,235583.3316346708,transactions with the residential real estate,20-30,no deudor,sin hijos,27000+,real estate,0
1,15.0,33,secondary education,1,civil partnership,1,M,employee,0,223001.62399356245,having a wedding,30-40,no deudor,con hijos,27000+,wedding,0
0,35.0,53,secondary education,1,married,0,M,employee,1,174396.10218061123,building a property,50-60,deudor,sin hijos,27000+,real estate,1
2,11.0,49,primary education,3,civil partnership,1,F,employee,0,194077.33155139207,buy commercial real estate,40-50,no deudor,con hijos,27000+,real estate,0
2,70.0,25,secondary education,1,unmarried,4,F,civil servant,0,63048.05403875315,supplementary education,20-30,no deudor,con hijos,27000+,education,0
0,15298.0,66,secondary education,1,married,0,F,retiree,0,92974.01277941283,transactions with the residential real estate,60+,no deudor,sin hijos,27000+,real estate,0
2,308.0,36,secondary education,1,divorced,3,F,employee,1,45033.203066728005,property,30-40,deudor,con hijos,27000+,real estate,1
0,33.0,61,secondary education,1,married,0,F,partner,0,138248.76246547073,building a real estate,60+,no deudor,sin hijos,27000+,real estate,0
0,9.0,22,secondary education,1,unmarried,4,F,civil servant,0,127677.94739927349,transactions with the residential real estate,20-30,no deudor,sin hijos,27000+,real estate,0
0,38.0,28,masters degree,0,married,0,M,civil servant,0,261111.21312961425,property renovation,20-30,no deudor,sin hijos,27000+,real estate,0
0,16067.0,63,secondary education,1,widow / widower,2,F,retiree,0,102001.2556603538,property,60+,no deudor,sin hijos,27000+,real estate,0
0,326.0,49,secondary education,1,married,0,M,partner,0,156281.95513843393,buy residential real estate,40-50,no deudor,sin hijos,27000+,real estate,0
0,14759.0,44,secondary education,1,married,0,F,retiree,0,47457.979961153935,going to university,40-50,no deudor,sin hijos,27000+,education,0
0,22.0,35,secondary education,1,married,0,M,partner,1,325440.9009907523,supplementary education,30-40,deudor,sin hijos,27000+,education,1
2,28.0,39,secondary education,1,married,0,M,employee,0,111385.4898506854,buy real estate,30-40,no deudor,con hijos,27000+,real estate,0
0,16256.0,61,secondary education,1,married,0,F,retiree,0,145978.21268379653,education,60+,no deudor,sin hijos,27000+,education,0
0,31.0,34,secondary education,1,unmarried,4,M,civil servant,0,202125.19129180023,purchase of the house for my family,30-40,no deudor,sin hijos,27000+,real estate,0
0,135.0,35,masters degree,0,married,0,M,partner,0,310574.4572374661,to own a car,30-40,no deudor,sin hijos,27000+,car,0
0,228.0,55,masters degree,0,married,0,F,employee,0,423422.7914922828,building a real estate,50-60,no deudor,sin hijos,27000+,real estate,0
0,59.0,64,secondary education,1,married,0,M,partner,0,227706.3660079421,buying property for renting out,60+,no deudor,sin hijos,27000+,real estate,0
0,321.0,42,masters degree,0,married,0,M,civil servant,0,320700.9275363467,transactions with the residential real estate,40-50,no deudor,sin hijos,27000+,real estate,0
0,95.0,29,secondary education,1,married,0,M,employee,0,156680.59657490408,buy residential real estate,20-30,no deudor,sin hijos,27000+,real estate,0
0,14684.0,55,secondary education,1,divorced,3,F,retiree,0,92673.66876004131,buy real estate,50-60,no deudor,sin hijos,27000+,real estate,0
0,122.0,27,primary education,3,married,0,M,employee,0,147989.22869483082,buy commercial real estate,20-30,no deudor,sin hijos,27000+,real estate,0
0,42.0,50,secondary education,1,married,0,F,partner,0,249539.05665414827,buy residential real estate,50-60,no deudor,sin hijos,27000+,real estate,0
1,60.0,42,secondary education,1,unmarried,4,F,partner,0,175328.6051631963,purchase of the house,40-50,no deudor,con hijos,27000+,real estate,0
0,9.0,43,secondary education,1,widow / widower,2,F,employee,0,148790.08148269294,to own a car,40-50,no deudor,sin hijos,27000+,car,0
0,107.0,28,masters degree,0,married,0,F,employee,0,290515.3710247979,university education,20-30,no deudor,sin hijos,27000+,education,0
0,50.0,57,secondary education,1,married,0,M,partner,0,230292.1282504548,buying a second-hand car,50-60,no deudor,sin hijos,27000+,car,0
1,168.0,32,secondary education,1,unmarried,4,F,employee,0,220815.288761388,to own a car,30-40,no deudor,con hijos,27000+,car,0
1,14.0,26,secondary education,1,married,0,F,employee,1,239515.0266404945,real estate transactions,20-30,deudor,con hijos,27000+,real estate,1
0,154.0,43,masters degree,0,married,0,M,employee,0,417051.79454682575,building a property,40-50,no deudor,sin hijos,27000+,real estate,0
1,178.0,48,secondary education,1,married,0,F,partner,0,131643.61314548302,cars,40-50,no deudor,con hijos,27000+,car,0
0,60.0,30,masters degree,0,divorced,3,F,employee,1,353864.02781779494,transactions with the residential real estate,30-40,deudor,sin hijos,27000+,real estate,1
1,65.0,32,secondary education,1,married,0,F,employee,0,79756.83352309026,second-hand car purchase,30-40,no deudor,con hijos,27000+,car,0
1,12.0,46,secondary education,1,married,0,F,employee,0,54797.08868616194,buy commercial real estate,40-50,no deudor,con hijos,27000+,real estate,0
2,9.0,33,secondary education,1,unmarried,4,F,employee,0,98522.59378474717,purchase of a car,30-40,no deudor,con hijos,27000+,car,0
0,76.0,37,secondary education,1,married,0,F,employee,0,156434.44561371615,purchase of a car,30-40,no deudor,sin hijos,27000+,car,0
0,47.0,53,secondary education,1,civil partnership,1,M,employee,0,193318.87733137328,purchase of the house,50-60,no deudor,sin hijos,27000+,real estate,0
0,15.0,36,masters degree,0,unmarried,4,F,employee,0,138691.16992843582,transactions with the residential real estate,30-40,no deudor,sin hijos,27000+,real estate,0
0,61.0,65,secondary education,1,widow / widower,2,F,employee,0,107906.1656292128,getting an education,60+,no deudor,sin hijos,27000+,education,0
0,98.0,27,secondary education,1,married,0,M,employee,0,162146.54211420132,going to university,20-30,no deudor,sin hijos,27000+,education,0
0,54.0,28,masters degree,0,civil partnership,1,M,employee,0,235311.0217302372,buy residential real estate,20-30,no deudor,sin hijos,27000+,real estate,0
0,15098.0,69,secondary education,1,married,0,M,retiree,0,169474.89427719545,housing transactions,60+,no deudor,sin hijos,27000+,real estate,0
0,49.0,57,secondary education,1,civil partnership,1,M,employee,0,114726.95049959054,having a wedding,50-60,no deudor,sin hijos,27000+,wedding,0
0,16496.0,64,secondary education,1,widow / widower,2,F,retiree,0,149716.01503262224,purchase of the house for my family,60+,no deudor,sin hijos,27000+,real estate,0
1,283.0,42,secondary education,1,married,0,F,civil servant,0,290780.73591910175,buy commercial real estate,40-50,no deudor,con hijos,27000+,real estate,0
3,123.0,35,secondary education,1,married,0,M,partner,0,192528.94750962604,car,30-40,no deudor,con hijos,27000+,car,0
2,42.0,38,secondary education,1,married,0,F,employee,0,157624.7968577733,construction of own property,30-40,no deudor,con hijos,27000+,real estate,0
1,132.0,30,secondary education,1,civil partnership,1,M,partner,0,343587.9294452257,buy residential real estate,30-40,no deudor,con hijos,27000+,real estate,0
